student_id,company_name,tech_skills_count,tech_skills_percentage,soft_skills_count,soft_skills_percentage,eligible,readiness_score,prediction
979,accenture,1,33.33,2,66.67,1,65.5,Medium
980,accenture,1,33.33,2,66.67,1,68.7,Medium
981,accenture,1,33.33,2,66.67,1,67.5,Medium
982,accenture,1,33.33,2,66.67,1,69.7,Medium
983,accenture,1,33.33,1,33.33,1,67.13,Medium
985,accenture,1,33.33,2,66.67,1,71.1,Medium
986,accenture,1,33.33,2,66.67,1,73.1,Medium
987,accenture,1,33.33,1,33.33,1,64.13,Medium
988,accenture,1,33.33,2,66.67,1,66.1,Medium
992,accenture,1,33.33,1,33.33,1,64.73,Medium
998,accenture,1,33.33,1,33.33,1,68.93,Medium
999,accenture,1,33.33,1,33.33,1,63.13,Medium
1001,accenture,1,33.33,1,33.33,1,69.93,Medium
1005,accenture,1,33.33,2,66.67,1,73.1,Medium
1013,accenture,1,33.33,1,33.33,1,64.93,Medium
1016,accenture,1,33.33,1,33.33,1,64.53,Medium
1019,accenture,2,66.67,1,33.33,1,65.5,Medium
1024,accenture,1,33.33,2,66.67,1,69.3,Medium
1025,accenture,1,33.33,1,33.33,1,68.13,Medium
1027,accenture,1,33.33,2,66.67,1,67.9,Medium
1034,accenture,1,33.33,2,66.67,1,67.3,Medium
1036,accenture,1,33.33,2,66.67,1,67.9,Medium
1038,accenture,1,33.33,2,66.67,1,62.9,Medium
1039,accenture,1,33.33,1,33.33,1,67.93,Medium
1040,accenture,1,33.33,1,33.33,1,66.33,Medium
1044,accenture,1,33.33,2,66.67,1,72.7,Medium
1046,accenture,1,33.33,2,66.67,1,74.3,Medium
1053,accenture,2,66.67,1,33.33,1,66.1,Medium
1056,accenture,1,33.33,1,33.33,1,63.73,Medium
1058,accenture,2,66.67,2,66.67,1,67.67,Medium
1062,accenture,1,33.33,1,33.33,1,68.73,Medium
1063,accenture,1,33.33,1,33.33,1,64.93,Medium
1067,accenture,2,66.67,2,66.67,1,73.27,Medium
1069,accenture,2,66.67,2,66.67,1,70.07,Medium
1071,accenture,1,33.33,2,66.67,1,72.7,Medium
1072,accenture,1,33.33,2,66.67,1,69.3,Medium
1074,accenture,1,33.33,2,66.67,1,68.1,Medium
1075,accenture,1,33.33,2,66.67,1,64.7,Medium
1078,accenture,1,33.33,2,66.67,1,69.3,Medium
1079,accenture,1,33.33,1,33.33,1,66.93,Medium
1080,accenture,1,33.33,2,66.67,1,69.3,Medium
1081,accenture,1,33.33,1,33.33,1,63.13,Medium
1082,accenture,1,33.33,2,66.67,1,71.5,Medium
1083,accenture,1,33.33,1,33.33,1,61.53,Medium
1084,accenture,1,33.33,1,33.33,1,66.53,Medium
1088,accenture,2,66.67,1,33.33,1,69.9,Medium
1090,accenture,1,33.33,2,66.67,1,63.7,Medium
1092,accenture,1,33.33,1,33.33,1,60.13,Medium
1094,accenture,1,33.33,1,33.33,1,69.33,Medium
1098,accenture,1,33.33,2,66.67,1,63.9,Medium
1100,accenture,1,33.33,2,66.67,1,70.7,Medium
1102,accenture,1,33.33,2,66.67,1,74.9,Medium
1104,accenture,1,33.33,2,66.67,1,64.3,Medium
1105,accenture,1,33.33,3,100.0,1,70.67,Medium
1109,accenture,1,33.33,1,33.33,1,66.33,Medium
1110,accenture,1,33.33,1,33.33,1,60.93,Medium
1113,accenture,1,33.33,1,33.33,1,65.33,Medium
1114,accenture,1,33.33,2,66.67,1,64.9,Medium
1115,accenture,1,33.33,2,66.67,1,65.5,Medium
1116,accenture,2,66.67,2,66.67,1,71.67,Medium
1118,accenture,1,33.33,2,66.67,1,68.5,Medium
1120,accenture,1,33.33,1,33.33,1,63.73,Medium
1127,accenture,1,33.33,1,33.33,1,62.93,Medium
1133,accenture,2,66.67,1,33.33,1,73.1,Medium
1134,accenture,1,33.33,2,66.67,1,69.1,Medium
1135,accenture,1,33.33,2,66.67,1,67.5,Medium
1138,accenture,1,33.33,1,33.33,1,63.53,Medium
1139,accenture,2,66.67,1,33.33,1,69.3,Medium
1141,accenture,1,33.33,2,66.67,1,68.7,Medium
1145,accenture,1,33.33,2,66.67,1,67.9,Medium
1146,accenture,1,33.33,1,33.33,1,62.73,Medium
1149,accenture,1,33.33,1,33.33,1,63.33,Medium
1150,accenture,1,33.33,2,66.67,1,71.1,Medium
1151,accenture,1,33.33,1,33.33,1,64.13,Medium
1154,accenture,1,33.33,1,33.33,1,71.73,Medium
1157,accenture,1,33.33,2,66.67,1,71.1,Medium
1161,accenture,2,66.67,2,66.67,1,73.47,Medium
1163,accenture,1,33.33,1,33.33,1,72.33,Medium
1165,accenture,1,33.33,2,66.67,1,71.5,Medium
1170,accenture,1,33.33,2,66.67,1,68.9,Medium
1171,accenture,1,33.33,1,33.33,1,63.13,Medium
1175,accenture,1,33.33,2,66.67,1,66.3,Medium
1177,accenture,1,33.33,3,100.0,1,71.47,Medium
1180,accenture,1,33.33,3,100.0,1,72.47,Medium
1182,accenture,1,33.33,2,66.67,1,70.7,Medium
1183,accenture,1,33.33,2,66.67,1,68.7,Medium
1187,accenture,1,33.33,1,33.33,1,65.13,Medium
1190,accenture,1,33.33,1,33.33,1,63.53,Medium
1192,accenture,1,33.33,1,33.33,1,62.53,Medium
1197,accenture,1,33.33,1,33.33,1,64.13,Medium
1204,accenture,1,33.33,1,33.33,1,63.53,Medium
1211,accenture,1,33.33,1,33.33,1,72.33,Medium
1215,accenture,1,33.33,2,66.67,1,69.7,Medium
1218,accenture,2,66.67,1,33.33,1,66.7,Medium
1219,accenture,1,33.33,1,33.33,1,65.53,Medium
1222,accenture,1,33.33,1,33.33,1,66.33,Medium
1227,accenture,1,33.33,2,66.67,1,68.1,Medium
1229,accenture,1,33.33,1,33.33,1,62.93,Medium
1235,accenture,1,33.33,1,33.33,1,63.93,Medium
1238,accenture,1,33.33,1,33.33,1,63.33,Medium
1239,accenture,1,33.33,1,33.33,1,65.13,Medium
1240,accenture,1,33.33,1,33.33,1,63.13,Medium
1242,accenture,1,33.33,1,33.33,1,67.33,Medium
1244,accenture,2,66.67,1,33.33,1,70.1,Medium
1249,accenture,1,33.33,1,33.33,1,65.13,Medium
1250,accenture,1,33.33,1,33.33,1,64.33,Medium
1252,accenture,2,66.67,1,33.33,1,71.1,Medium
1256,accenture,1,33.33,2,66.67,1,72.1,Medium
1261,accenture,1,33.33,2,66.67,1,70.9,Medium
1264,accenture,1,33.33,2,66.67,1,64.1,Medium
1268,accenture,1,33.33,2,66.67,1,65.9,Medium
1269,accenture,1,33.33,2,66.67,1,69.5,Medium
1270,accenture,1,33.33,2,66.67,1,70.9,Medium
1271,accenture,1,33.33,1,33.33,1,64.13,Medium
1274,accenture,1,33.33,2,66.67,1,69.9,Medium
1275,accenture,1,33.33,2,66.67,1,72.3,Medium
1277,accenture,1,33.33,2,66.67,1,73.1,Medium
1278,accenture,1,33.33,1,33.33,1,66.93,Medium
1283,accenture,1,33.33,2,66.67,1,65.1,Medium
1286,accenture,1,33.33,1,33.33,1,60.53,Medium
1287,accenture,1,33.33,2,66.67,1,70.3,Medium
1291,accenture,1,33.33,1,33.33,1,64.33,Medium
1292,accenture,1,33.33,2,66.67,1,73.9,Medium
1294,accenture,1,33.33,2,66.67,1,66.1,Medium
1295,accenture,1,33.33,2,66.67,1,63.7,Medium
1296,accenture,1,33.33,2,66.67,1,74.3,Medium
1301,accenture,1,33.33,1,33.33,1,61.33,Medium
1302,accenture,2,66.67,2,66.67,1,77.47,High
1304,accenture,1,33.33,1,33.33,1,63.13,Medium
1309,accenture,1,33.33,2,66.67,1,65.7,Medium
1312,accenture,1,33.33,1,33.33,1,67.53,Medium
1314,accenture,1,33.33,2,66.67,1,64.3,Medium
1315,accenture,1,33.33,1,33.33,1,63.53,Medium
1316,accenture,1,33.33,2,66.67,1,70.1,Medium
1320,accenture,1,33.33,2,66.67,1,72.5,Medium
1321,accenture,1,33.33,2,66.67,1,67.5,Medium
1322,accenture,2,66.67,1,33.33,1,70.3,Medium
1324,accenture,1,33.33,2,66.67,1,66.1,Medium
1326,accenture,1,33.33,2,66.67,1,70.9,Medium
1328,accenture,1,33.33,1,33.33,1,64.53,Medium
1330,accenture,1,33.33,2,66.67,1,73.1,Medium
1337,accenture,1,33.33,1,33.33,1,64.33,Medium
1340,accenture,1,33.33,1,33.33,1,63.73,Medium
1341,accenture,1,33.33,1,33.33,1,66.33,Medium
1343,accenture,1,33.33,1,33.33,1,69.33,Medium
1344,accenture,1,33.33,2,66.67,1,67.7,Medium
1345,accenture,1,33.33,2,66.67,1,70.3,Medium
1348,accenture,1,33.33,1,33.33,1,68.13,Medium
1355,accenture,1,33.33,2,66.67,1,67.5,Medium
1357,accenture,1,33.33,2,66.67,1,67.1,Medium
1358,accenture,1,33.33,1,33.33,1,64.13,Medium
1360,accenture,1,33.33,1,33.33,1,60.13,Medium
1364,accenture,2,66.67,2,66.67,1,71.47,Medium
1365,accenture,1,33.33,3,100.0,1,71.87,Medium
1368,accenture,1,33.33,2,66.67,1,69.7,Medium
1372,accenture,1,33.33,2,66.67,1,68.9,Medium
1374,accenture,1,33.33,2,66.67,1,69.5,Medium
1375,accenture,1,33.33,2,66.67,1,69.3,Medium
1377,accenture,1,33.33,1,33.33,1,66.93,Medium
1382,accenture,1,33.33,2,66.67,1,67.3,Medium
1386,accenture,2,66.67,1,33.33,1,70.7,Medium
1387,accenture,1,33.33,1,33.33,1,64.93,Medium
1389,accenture,1,33.33,3,100.0,1,72.67,Medium
1393,accenture,1,33.33,1,33.33,1,60.93,Medium
1396,accenture,1,33.33,2,66.67,1,71.7,Medium
1398,accenture,1,33.33,3,100.0,1,68.27,Medium
1399,accenture,1,33.33,2,66.67,1,68.1,Medium
1402,accenture,1,33.33,1,33.33,1,68.73,Medium
1405,accenture,1,33.33,2,66.67,1,65.1,Medium
1407,accenture,1,33.33,2,66.67,1,70.1,Medium
1408,accenture,1,33.33,2,66.67,1,67.1,Medium
1409,accenture,1,33.33,2,66.67,1,67.7,Medium
1410,accenture,1,33.33,2,66.67,1,66.3,Medium
1420,accenture,1,33.33,1,33.33,1,64.53,Medium
1421,accenture,1,33.33,2,66.67,1,67.5,Medium
1422,accenture,1,33.33,2,66.67,1,71.5,Medium
1423,accenture,1,33.33,2,66.67,1,70.7,Medium
1425,accenture,2,66.67,1,33.33,1,68.9,Medium
1429,accenture,1,33.33,1,33.33,1,65.53,Medium
1430,accenture,1,33.33,1,33.33,1,66.73,Medium
1431,accenture,2,66.67,1,33.33,1,74.7,Medium
1433,accenture,1,33.33,2,66.67,1,62.3,Medium
1436,accenture,1,33.33,2,66.67,1,67.9,Medium
1437,accenture,1,33.33,2,66.67,1,65.3,Medium
1439,accenture,1,33.33,2,66.67,1,70.1,Medium
1441,accenture,1,33.33,3,100.0,1,73.07,Medium
1445,accenture,1,33.33,2,66.67,1,70.3,Medium
1447,accenture,1,33.33,2,66.67,1,65.5,Medium
1456,accenture,1,33.33,1,33.33,1,63.73,Medium
1460,accenture,1,33.33,2,66.67,1,76.1,High
1462,accenture,1,33.33,2,66.67,1,72.1,Medium
1463,accenture,2,66.67,2,66.67,1,78.47,High
1464,accenture,1,33.33,1,33.33,1,62.13,Medium
1466,accenture,1,33.33,1,33.33,1,61.73,Medium
1469,accenture,1,33.33,1,33.33,1,63.93,Medium
1470,accenture,1,33.33,2,66.67,1,66.9,Medium
1471,accenture,1,33.33,2,66.67,1,62.9,Medium
1472,accenture,1,33.33,2,66.67,1,67.3,Medium
1478,accenture,1,33.33,2,66.67,1,67.7,Medium
1479,accenture,1,33.33,1,33.33,1,69.13,Medium
1481,accenture,1,33.33,1,33.33,1,67.53,Medium
1482,accenture,1,33.33,2,66.67,1,67.7,Medium
1483,accenture,1,33.33,1,33.33,1,67.13,Medium
1487,accenture,1,33.33,2,66.67,1,62.1,Medium
1488,accenture,1,33.33,1,33.33,1,61.73,Medium
1490,accenture,1,33.33,2,66.67,1,71.1,Medium
1492,accenture,1,33.33,1,33.33,1,64.13,Medium
1494,accenture,1,33.33,2,66.67,1,70.7,Medium
1500,accenture,1,33.33,2,66.67,1,69.9,Medium
1502,accenture,2,66.67,1,33.33,1,69.1,Medium
1503,accenture,2,66.67,2,66.67,1,69.07,Medium
1518,accenture,1,33.33,2,66.67,1,73.1,Medium
1519,accenture,1,33.33,1,33.33,1,65.73,Medium
1521,accenture,1,33.33,2,66.67,1,71.5,Medium
1523,accenture,1,33.33,1,33.33,1,62.73,Medium
1525,accenture,1,33.33,1,33.33,1,66.53,Medium
1526,accenture,1,33.33,2,66.67,1,70.3,Medium
1529,accenture,1,33.33,1,33.33,1,63.13,Medium
1533,accenture,1,33.33,2,66.67,1,66.3,Medium
1534,accenture,1,33.33,3,100.0,1,72.67,Medium
1538,accenture,1,33.33,2,66.67,1,69.9,Medium
1539,accenture,1,33.33,1,33.33,1,65.53,Medium
1543,accenture,2,66.67,2,66.67,1,73.87,Medium
1545,accenture,1,33.33,2,66.67,1,72.3,Medium
1549,accenture,1,33.33,1,33.33,1,64.33,Medium
1553,accenture,1,33.33,2,66.67,1,66.9,Medium
1554,accenture,1,33.33,1,33.33,1,65.73,Medium
1555,accenture,1,33.33,2,66.67,1,64.9,Medium
1556,accenture,1,33.33,1,33.33,1,65.53,Medium
1557,accenture,1,33.33,1,33.33,1,66.93,Medium
1562,accenture,1,33.33,2,66.67,1,71.5,Medium
1567,accenture,1,33.33,2,66.67,1,72.3,Medium
1569,accenture,1,33.33,1,33.33,1,66.13,Medium
1571,accenture,1,33.33,2,66.67,1,73.1,Medium
1578,accenture,1,33.33,3,100.0,1,67.67,Medium
1579,accenture,1,33.33,1,33.33,1,62.73,Medium
1582,accenture,1,33.33,1,33.33,1,67.73,Medium
1587,accenture,1,33.33,2,66.67,1,69.1,Medium
1589,accenture,1,33.33,2,66.67,1,73.9,Medium
1592,accenture,1,33.33,1,33.33,1,62.93,Medium
1593,accenture,2,66.67,2,66.67,1,72.07,Medium
1595,accenture,1,33.33,2,66.67,1,67.3,Medium
1596,accenture,1,33.33,1,33.33,1,64.93,Medium
1598,accenture,1,33.33,2,66.67,1,66.3,Medium
1599,accenture,1,33.33,1,33.33,1,62.73,Medium
1602,accenture,1,33.33,1,33.33,1,62.33,Medium
1603,accenture,1,33.33,1,33.33,1,62.33,Medium
1606,accenture,1,33.33,2,66.67,1,72.5,Medium
1609,accenture,1,33.33,2,66.67,1,70.3,Medium
1611,accenture,1,33.33,1,33.33,1,65.33,Medium
1613,accenture,1,33.33,1,33.33,1,64.93,Medium
1614,accenture,1,33.33,3,100.0,1,71.07,Medium
1616,accenture,1,33.33,1,33.33,1,64.93,Medium
1620,accenture,1,33.33,2,66.67,1,68.5,Medium
1622,accenture,1,33.33,1,33.33,1,62.93,Medium
1623,accenture,1,33.33,2,66.67,1,74.9,Medium
1625,accenture,1,33.33,2,66.67,1,70.1,Medium
1626,accenture,1,33.33,1,33.33,1,65.93,Medium
1627,accenture,1,33.33,2,66.67,1,73.3,Medium
1630,accenture,1,33.33,1,33.33,1,67.73,Medium
1631,accenture,1,33.33,2,66.67,1,67.9,Medium
1636,accenture,1,33.33,2,66.67,1,69.3,Medium
1637,accenture,1,33.33,1,33.33,1,61.53,Medium
1638,accenture,1,33.33,2,66.67,1,65.3,Medium
1639,accenture,1,33.33,1,33.33,1,66.93,Medium
1643,accenture,1,33.33,1,33.33,1,62.93,Medium
1645,accenture,1,33.33,1,33.33,1,62.53,Medium
1648,accenture,1,33.33,1,33.33,1,62.93,Medium
1660,accenture,1,33.33,1,33.33,1,67.73,Medium
1661,accenture,1,33.33,2,66.67,1,65.3,Medium
1663,accenture,1,33.33,1,33.33,1,64.13,Medium
1667,accenture,1,33.33,2,66.67,1,72.3,Medium
1668,accenture,1,33.33,1,33.33,1,63.53,Medium
1670,accenture,1,33.33,2,66.67,1,72.1,Medium
1673,accenture,1,33.33,2,66.67,1,74.3,Medium
1674,accenture,1,33.33,1,33.33,1,66.73,Medium
1679,accenture,1,33.33,1,33.33,1,66.13,Medium
1681,accenture,1,33.33,2,66.67,1,69.1,Medium
1683,accenture,1,33.33,1,33.33,1,66.93,Medium
1684,accenture,2,66.67,2,66.67,1,72.27,Medium
1685,accenture,1,33.33,1,33.33,1,70.13,Medium
1687,accenture,2,66.67,1,33.33,1,68.7,Medium
1688,accenture,1,33.33,1,33.33,1,63.53,Medium
1689,accenture,1,33.33,2,66.67,1,60.3,Medium
1694,accenture,1,33.33,2,66.67,1,66.3,Medium
1695,accenture,1,33.33,1,33.33,1,68.73,Medium
1698,accenture,1,33.33,3,100.0,1,72.67,Medium
1700,accenture,1,33.33,2,66.67,1,70.3,Medium
1701,accenture,2,66.67,1,33.33,1,68.1,Medium
1702,accenture,1,33.33,1,33.33,1,63.33,Medium
1704,accenture,1,33.33,1,33.33,1,63.93,Medium
1708,accenture,1,33.33,1,33.33,1,70.33,Medium
1717,accenture,1,33.33,2,66.67,1,73.7,Medium
1718,accenture,1,33.33,1,33.33,1,63.93,Medium
1719,accenture,1,33.33,1,33.33,1,61.13,Medium
1721,accenture,2,66.67,1,33.33,1,71.7,Medium
1723,accenture,2,66.67,2,66.67,1,66.47,Medium
1724,accenture,1,33.33,1,33.33,1,62.93,Medium
1725,accenture,1,33.33,1,33.33,1,63.73,Medium
1734,accenture,1,33.33,2,66.67,1,70.3,Medium
1735,accenture,1,33.33,2,66.67,1,71.7,Medium
1736,accenture,1,33.33,2,66.67,1,65.9,Medium
1743,accenture,1,33.33,2,66.67,1,69.9,Medium
1744,accenture,1,33.33,2,66.67,1,64.7,Medium
1745,accenture,1,33.33,2,66.67,1,73.9,Medium
1748,accenture,1,33.33,2,66.67,1,65.1,Medium
1750,accenture,1,33.33,1,33.33,1,66.53,Medium
1751,accenture,1,33.33,1,33.33,1,62.13,Medium
1753,accenture,1,33.33,2,66.67,1,68.9,Medium
1754,accenture,1,33.33,2,66.67,1,68.7,Medium
1756,accenture,1,33.33,2,66.67,1,71.7,Medium
1757,accenture,1,33.33,2,66.67,1,69.7,Medium
1760,accenture,2,66.67,1,33.33,1,67.1,Medium
1764,accenture,1,33.33,1,33.33,1,67.73,Medium
1766,accenture,1,33.33,2,66.67,1,70.1,Medium
1767,accenture,1,33.33,1,33.33,1,65.13,Medium
1768,accenture,1,33.33,2,66.67,1,61.3,Medium
1769,accenture,1,33.33,1,33.33,1,64.33,Medium
1773,accenture,1,33.33,2,66.67,1,66.1,Medium
1774,accenture,2,66.67,1,33.33,1,68.9,Medium
1775,accenture,1,33.33,1,33.33,1,67.13,Medium
1783,accenture,1,33.33,2,66.67,1,71.7,Medium
1784,accenture,1,33.33,2,66.67,1,70.5,Medium
1786,accenture,1,33.33,2,66.67,1,66.3,Medium
1787,accenture,1,33.33,2,66.67,1,62.7,Medium
1791,accenture,1,33.33,2,66.67,1,65.3,Medium
1792,accenture,1,33.33,1,33.33,1,64.93,Medium
1793,accenture,1,33.33,1,33.33,1,65.53,Medium
1794,accenture,1,33.33,3,100.0,1,75.87,High
1795,accenture,1,33.33,2,66.67,1,71.9,Medium
1797,accenture,1,33.33,1,33.33,1,64.53,Medium
1798,accenture,1,33.33,2,66.67,1,69.3,Medium
1799,accenture,1,33.33,2,66.67,1,66.1,Medium
1803,accenture,1,33.33,2,66.67,1,69.1,Medium
1806,accenture,1,33.33,1,33.33,1,65.53,Medium
1812,accenture,1,33.33,2,66.67,1,69.9,Medium
1814,accenture,1,33.33,3,100.0,1,76.87,High
1819,accenture,1,33.33,2,66.67,1,69.1,Medium
1820,accenture,1,33.33,1,33.33,1,63.33,Medium
1822,accenture,1,33.33,2,66.67,1,66.5,Medium
1823,accenture,2,66.67,1,33.33,1,72.7,Medium
1824,accenture,1,33.33,2,66.67,1,67.3,Medium
1827,accenture,1,33.33,2,66.67,1,72.9,Medium
1831,accenture,1,33.33,1,33.33,1,65.13,Medium
1836,accenture,1,33.33,2,66.67,1,69.1,Medium
1838,accenture,1,33.33,1,33.33,1,67.93,Medium
1840,accenture,1,33.33,2,66.67,1,63.3,Medium
1843,accenture,1,33.33,3,100.0,1,74.87,Medium
1844,accenture,1,33.33,1,33.33,1,65.93,Medium
1859,accenture,1,33.33,2,66.67,1,67.7,Medium
1860,accenture,2,66.67,2,66.67,1,70.67,Medium
1868,accenture,1,33.33,1,33.33,1,63.93,Medium
1869,accenture,2,66.67,1,33.33,1,69.1,Medium
1871,accenture,1,33.33,2,66.67,1,66.1,Medium
1872,accenture,1,33.33,2,66.67,1,70.3,Medium
1875,accenture,1,33.33,1,33.33,1,65.13,Medium
1877,accenture,1,33.33,1,33.33,1,66.73,Medium
1878,accenture,1,33.33,1,33.33,1,64.13,Medium
1881,accenture,1,33.33,1,33.33,1,63.53,Medium
1882,accenture,1,33.33,2,66.67,1,68.9,Medium
1884,accenture,1,33.33,2,66.67,1,67.7,Medium
1887,accenture,1,33.33,2,66.67,1,70.7,Medium
1892,accenture,1,33.33,2,66.67,1,70.7,Medium
1898,accenture,1,33.33,1,33.33,1,63.33,Medium
1899,accenture,1,33.33,2,66.67,1,69.1,Medium
1901,accenture,2,66.67,1,33.33,1,67.9,Medium
1902,accenture,1,33.33,1,33.33,1,66.53,Medium
1906,accenture,1,33.33,2,66.67,1,67.1,Medium
1909,accenture,1,33.33,2,66.67,1,66.1,Medium
1912,accenture,1,33.33,2,66.67,1,67.7,Medium
1914,accenture,1,33.33,2,66.67,1,71.1,Medium
1915,accenture,1,33.33,1,33.33,1,66.93,Medium
1916,accenture,1,33.33,2,66.67,1,68.7,Medium
1917,accenture,1,33.33,2,66.67,1,67.9,Medium
1918,accenture,1,33.33,2,66.67,1,68.1,Medium
1920,accenture,1,33.33,3,100.0,1,67.27,Medium
1921,accenture,2,66.67,1,33.33,1,69.1,Medium
1927,accenture,1,33.33,2,66.67,1,72.9,Medium
1935,accenture,1,33.33,1,33.33,1,60.93,Medium
1943,accenture,1,33.33,2,66.67,1,66.5,Medium
1944,accenture,1,33.33,1,33.33,1,67.13,Medium
1949,accenture,1,33.33,1,33.33,1,62.13,Medium
1952,accenture,1,33.33,2,66.67,1,70.9,Medium
1954,accenture,1,33.33,2,66.67,1,64.9,Medium
1956,accenture,1,33.33,2,66.67,1,70.9,Medium
1958,accenture,1,33.33,1,33.33,1,67.13,Medium
1959,accenture,1,33.33,1,33.33,1,64.73,Medium
1962,accenture,1,33.33,2,66.67,1,68.9,Medium
1963,accenture,1,33.33,1,33.33,1,65.93,Medium
1971,accenture,2,66.67,2,66.67,1,74.47,Medium
1975,accenture,2,66.67,2,66.67,1,70.47,Medium
1976,accenture,1,33.33,2,66.67,1,64.1,Medium
1977,accenture,1,33.33,1,33.33,1,61.13,Medium
1980,accenture,1,33.33,1,33.33,1,60.73,Medium
1982,accenture,1,33.33,2,66.67,1,69.9,Medium
1985,accenture,1,33.33,1,33.33,1,66.93,Medium
1987,accenture,1,33.33,3,100.0,1,69.07,Medium
1989,accenture,1,33.33,2,66.67,1,69.3,Medium
1991,accenture,1,33.33,2,66.67,1,66.1,Medium
1994,accenture,1,33.33,1,33.33,1,63.13,Medium
1995,accenture,1,33.33,2,66.67,1,67.9,Medium
1998,accenture,1,33.33,1,33.33,1,66.53,Medium
2002,accenture,1,33.33,2,66.67,1,70.3,Medium
2003,accenture,1,33.33,2,66.67,1,67.9,Medium
2010,accenture,1,33.33,2,66.67,1,70.3,Medium
2014,accenture,1,33.33,1,33.33,1,65.73,Medium
2015,accenture,1,33.33,1,33.33,1,60.13,Medium
2016,accenture,1,33.33,2,66.67,1,72.3,Medium
2017,accenture,1,33.33,2,66.67,1,68.7,Medium
2018,accenture,1,33.33,2,66.67,1,62.3,Medium
2019,accenture,1,33.33,2,66.67,1,73.5,Medium
2020,accenture,1,33.33,1,33.33,1,64.53,Medium
2022,accenture,1,33.33,2,66.67,1,66.3,Medium
2026,accenture,1,33.33,2,66.67,1,69.9,Medium
2027,accenture,1,33.33,3,100.0,1,74.07,Medium
2030,accenture,2,66.67,1,33.33,1,67.7,Medium
2033,accenture,1,33.33,1,33.33,1,64.53,Medium
2035,accenture,1,33.33,2,66.67,1,71.9,Medium
2036,accenture,2,66.67,2,66.67,1,72.67,Medium
2038,accenture,2,66.67,1,33.33,1,71.3,Medium
2042,accenture,1,33.33,1,33.33,1,66.73,Medium
2046,accenture,1,33.33,2,66.67,1,75.3,High
2047,accenture,1,33.33,2,66.67,1,70.7,Medium
2048,accenture,1,33.33,3,100.0,1,74.07,Medium
2050,accenture,1,33.33,1,33.33,1,62.33,Medium
2055,accenture,1,33.33,1,33.33,1,63.93,Medium
2056,accenture,2,66.67,2,66.67,1,76.87,High
2058,accenture,1,33.33,1,33.33,1,66.53,Medium
2062,accenture,1,33.33,2,66.67,1,68.7,Medium
2063,accenture,1,33.33,1,33.33,1,63.53,Medium
2064,accenture,1,33.33,1,33.33,1,65.93,Medium
2065,accenture,1,33.33,1,33.33,1,65.53,Medium
2068,accenture,1,33.33,2,66.67,1,67.9,Medium
2069,accenture,1,33.33,1,33.33,1,70.53,Medium
2070,accenture,1,33.33,3,100.0,1,72.27,Medium
2071,accenture,1,33.33,2,66.67,1,72.9,Medium
2072,accenture,2,66.67,1,33.33,1,75.3,High
2073,accenture,1,33.33,2,66.67,1,71.5,Medium
2074,accenture,1,33.33,1,33.33,1,66.73,Medium
2075,accenture,2,66.67,1,33.33,1,67.7,Medium
2076,accenture,1,33.33,1,33.33,1,71.73,Medium
2078,accenture,1,33.33,3,100.0,1,69.87,Medium
2079,accenture,1,33.33,1,33.33,1,69.13,Medium
2080,accenture,1,33.33,1,33.33,1,65.73,Medium
2081,accenture,1,33.33,2,66.67,1,69.9,Medium
2083,accenture,1,33.33,2,66.67,1,68.1,Medium
2085,accenture,1,33.33,2,66.67,1,64.1,Medium
2086,accenture,1,33.33,1,33.33,1,62.73,Medium
2093,accenture,2,66.67,1,33.33,1,71.9,Medium
2095,accenture,1,33.33,1,33.33,1,63.33,Medium
2100,accenture,1,33.33,2,66.67,1,65.7,Medium
2101,accenture,1,33.33,2,66.67,1,75.1,High
2102,accenture,1,33.33,2,66.67,1,68.9,Medium
2103,accenture,1,33.33,1,33.33,1,65.93,Medium
2104,accenture,1,33.33,2,66.67,1,67.9,Medium
2106,accenture,1,33.33,1,33.33,1,63.93,Medium
2113,accenture,1,33.33,2,66.67,1,71.1,Medium
2114,accenture,1,33.33,1,33.33,1,67.73,Medium
2116,accenture,1,33.33,1,33.33,1,68.53,Medium
2117,accenture,1,33.33,2,66.67,1,67.9,Medium
2121,accenture,1,33.33,1,33.33,1,63.93,Medium
2123,accenture,1,33.33,1,33.33,1,67.93,Medium
2126,accenture,1,33.33,2,66.67,1,64.7,Medium
2127,accenture,1,33.33,1,33.33,1,64.73,Medium
2130,accenture,1,33.33,2,66.67,1,67.5,Medium
2133,accenture,2,66.67,1,33.33,1,65.3,Medium
2134,accenture,1,33.33,2,66.67,1,64.9,Medium
2136,accenture,1,33.33,1,33.33,1,63.53,Medium
2137,accenture,1,33.33,1,33.33,1,63.13,Medium
2138,accenture,1,33.33,1,33.33,1,62.33,Medium
2142,accenture,1,33.33,1,33.33,1,63.53,Medium
2143,accenture,1,33.33,1,33.33,1,64.93,Medium
2144,accenture,1,33.33,1,33.33,1,63.93,Medium
2146,accenture,1,33.33,2,66.67,1,69.1,Medium
2148,accenture,1,33.33,1,33.33,1,69.13,Medium
2149,accenture,1,33.33,2,66.67,1,70.9,Medium
2150,accenture,1,33.33,2,66.67,1,70.7,Medium
2152,accenture,1,33.33,1,33.33,1,65.53,Medium
2153,accenture,1,33.33,1,33.33,1,70.13,Medium
2158,accenture,1,33.33,2,66.67,1,66.5,Medium
2160,accenture,1,33.33,1,33.33,1,68.73,Medium
